asset_id,category,priority,kind,slot,target_height,target_width,job_batch,label,prompt_chars
acc_hat_hat_unicorn_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Unicorn",489
acc_hat_hat_dragon_cute_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Dragon Cute",486
acc_hat_hat_phoenix_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Phoenix",489
acc_hat_hat_griffin_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Griffin",473
acc_hat_hat_mermaid_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Mermaid",480
acc_hat_hat_trident_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Trident",477
acc_hat_hat_anchor_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Anchor",468
acc_hat_hat_wheel_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Wheel",478
acc_hat_hat_compass_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Compass",484
acc_hat_hat_map_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Map",479
acc_hat_hat_binoculars_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Binoculars",472
acc_hat_hat_telescope_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Telescope",479
acc_hat_hat_hourglass_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Hourglass",472
acc_hat_hat_clock_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Clock",483
acc_hat_hat_alarm_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Alarm",474
acc_hat_hat_bell_big_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Bell Big",476
acc_hat_hat_gong_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Gong",465
acc_hat_hat_drum_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Drum",467
acc_hat_hat_guitar_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Guitar",475
acc_hat_hat_piano_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Piano",481
acc_hat_hat_mic_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Mic",480
acc_hat_hat_vinyl_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Vinyl",478
acc_hat_hat_cd_01,acc_hats,1,accessory,hat,0.16,,accessories,"Hat Cd",489
acc_hat_hat_cassette_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Cassette",477
acc_hat_hat_radio_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Radio",477
acc_hat_hat_walkie_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Walkie",480
acc_hat_hat_phone_old_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Phone Old",475
acc_hat_hat_typewriter_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Typewriter",473
acc_hat_hat_pencil_01,acc_hats,1,accessory,hat,0.34,,accessories,"Hat Pencil",486
acc_hat_hat_crayon_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Crayon",469
acc_hat_hat_paintbrush_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Paintbrush",489
acc_hat_hat_palette_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Palette",489
acc_hat_hat_scissors_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Scissors",487
acc_hat_hat_ruler_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Ruler",476
acc_hat_hat_globe_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Globe",483
acc_hat_hat_atom_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Atom",472
acc_hat_hat_dna_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Dna",476
acc_hat_hat_heart_pixel_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Heart Pixel",478
acc_hat_hat_star_pixel_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Star Pixel",478
acc_hat_hat_gem_pixel_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Gem Pixel",475
acc_hat_hat_coin_pixel_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Coin Pixel",476
acc_hat_hat_sword_toy_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Sword Toy",494
acc_hat_hat_shield_toy_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Shield Toy",472
acc_hat_hat_bow_toy_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Bow Toy",476
acc_hat_hat_wand_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Wand",482
acc_hat_hat_potion_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Potion",487
acc_hat_hat_cauldron_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Cauldron",495
acc_hat_hat_crystal_ball_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Crystal Ball",484
acc_hat_hat_tarot_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Tarot",484
acc_hat_hat_ouija_cute_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Ouija Cute",504
acc_hat_hat_ghost_cute_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Ghost Cute",489
acc_hat_hat_bat_cute_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Bat Cute",481
acc_hat_hat_spider_cute_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Spider Cute",491
acc_hat_hat_web_cute_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Web Cute",473
acc_hat_hat_skull_candy_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Skull Candy",495
acc_hat_hat_bone_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Bone",463
acc_hat_hat_zombie_cute_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Zombie Cute",494
acc_hat_hat_mummy_cute_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Mummy Cute",481
acc_hat_hat_vampire_cute_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Vampire Cute",482
acc_hat_hat_werewolf_cute_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Werewolf Cute",471
acc_hat_hat_alien_cute_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Alien Cute",475
acc_hat_hat_monster_cute_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Monster Cute",483
acc_hat_hat_slime_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Slime",485
acc_hat_hat_goo_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Goo",463
acc_hat_hat_gelatin_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Gelatin",482
acc_hat_hat_neon_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Neon",477
acc_hat_hat_glowstick_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Glowstick",473
acc_hat_hat_disco_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Disco",495
acc_hat_hat_mirror_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Mirror",484
acc_hat_hat_comb_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Comb",467
acc_hat_hat_brush_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Brush",471
acc_hat_hat_soap_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Soap",483
acc_hat_hat_sponge_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Sponge",460
acc_hat_hat_towel_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Towel",477
acc_hat_hat_shower_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Shower",479
acc_hat_hat_rubber_duck_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Rubber Duck",465
acc_hat_hat_bathtub_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Bathtub",477
acc_hat_hat_toilet_cute_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Toilet Cute",497
acc_hat_hat_plunger_cute_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Plunger Cute",482
acc_hat_hat_boot_single_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Boot Single",475
acc_hat_hat_sock_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Sock",478
acc_hat_hat_glove_single_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Glove Single",469
acc_hat_hat_scarf_wrap_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Scarf Wrap",472
acc_hat_hat_tie_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Tie",481
acc_hat_hat_bowtie_big_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Bowtie Big",478
acc_hat_hat_suspenders_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Suspenders",479
acc_hat_hat_belt_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Belt",491
acc_hat_hat_watch_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Watch",488
acc_hat_hat_ring_big_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Ring Big",479
acc_hat_hat_key_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Key",465
acc_hat_hat_lock_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Lock",471
acc_hat_hat_safe_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Safe",476
acc_hat_hat_piggy_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Piggy",462
acc_hat_hat_wallet_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Wallet",469
acc_hat_hat_purse_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Purse",467
acc_hat_hat_backpack_mini_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Backpack Mini",476
acc_hat_hat_suitcase_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Suitcase",471
acc_hat_hat_umbrella_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Umbrella",476
acc_hat_hat_parasol_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Parasol",469
acc_hat_hat_fan_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Fan",479
acc_hat_hat_flag_party_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Flag Party",468
acc_hat_hat_banner_mini_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Banner Mini",482
acc_hat_hat_ribbon_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Ribbon",471
acc_hat_hat_gift_bow_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Gift Bow",480
acc_hat_hat_tag_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Tag",472
acc_hat_hat_barcode_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Barcode",480
acc_hat_hat_qr_cute_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Qr Cute",496
acc_hat_hat_wifi_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Wifi",467
acc_hat_hat_battery_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Battery",471
acc_hat_hat_plug_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Plug",487
acc_hat_hat_lightbulb_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Lightbulb",478
acc_hat_hat_candle_jar_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Candle Jar",488
acc_hat_hat_fireplace_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Fireplace",494
acc_hat_hat_chimney_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Chimney",492
acc_hat_hat_roof_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Roof",472
acc_hat_hat_door_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Door",477
acc_hat_hat_window_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Window",474
acc_hat_hat_fence_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Fence",469
acc_hat_hat_mailbox_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Mailbox",470
acc_hat_hat_hydrant_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Hydrant",469
acc_hat_hat_traffic_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Traffic",486
acc_hat_hat_stop_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Stop",476
acc_hat_hat_yield_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Yield",474
acc_hat_hat_arrow_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Arrow",468
acc_hat_hat_parking_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Parking",475
acc_hat_hat_meter_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Meter",475
acc_hat_hat_gas_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Gas",481
acc_hat_hat_ev_01,acc_hats,1,accessory,hat,0.3,,accessories,"Hat Ev",472
acc_hat_hat_solar_01,acc_hats,1,accessory,hat,0.18,,accessories,"Hat Solar",475
acc_hat_hat_wind_01,acc_hats,1,accessory,hat,0.32,,accessories,"Hat Wind",474
acc_hat_hat_recycle_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Recycle",471
acc_hat_hat_leaf_eco_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Leaf Eco",461
acc_hat_hat_earth_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Earth",473
acc_hat_hat_moon_full_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Moon Full",474
acc_hat_hat_sun_simple_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Sun Simple",474
acc_hat_hat_eclipse_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Eclipse",475
acc_hat_hat_milky_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Milky",479
acc_hat_hat_blackhole_cute_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Blackhole Cute",491
acc_hat_hat_portal_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Portal",481
acc_hat_hat_wormhole_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Wormhole",475
acc_hat_hat_dimension_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Dimension",476
acc_hat_hat_glitch_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Glitch",484
acc_hat_hat_error_cute_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Error Cute",479
acc_hat_hat_loading_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Loading",472
acc_hat_hat_cursor_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Cursor",471
acc_hat_hat_pointer_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Pointer",475
acc_hat_hat_click_01,acc_hats,1,accessory,hat,0.2,,accessories,"Hat Click",470
acc_hat_hat_like_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Like",462
acc_hat_hat_love_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Love",464
acc_hat_hat_fire_emoji_01,acc_hats,1,accessory,hat,0.26,,accessories,"Hat Fire Emoji",488
acc_hat_hat_100_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat 100",488
acc_hat_hat_star_eyes_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Star Eyes",469
acc_hat_hat_sparkles_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Sparkles",475
acc_hat_hat_zzz_01,acc_hats,1,accessory,hat,0.24,,accessories,"Hat Zzz",473
acc_hat_hat_music_note_01,acc_hats,1,accessory,hat,0.28,,accessories,"Hat Music Note",465
acc_hat_hat_eightbit_01,acc_hats,1,accessory,hat,0.22,,accessories,"Hat Eightbit",482
acc_necklace_ocean_pearl_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Ocean Pearl",485
acc_necklace_forest_vine_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Forest Vine",471
acc_necklace_lava_charm_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Lava Charm",490
acc_necklace_sky_cloud_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Sky Cloud",480
acc_necklace_ice_flake_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Ice Flake",481
acc_necklace_candy_heart_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Candy Heart",467
acc_necklace_race_whistle_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Race Whistle",462
acc_necklace_vibe_orb_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Vibe Orb",475
acc_necklace_shooter_star_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Shooter Star",462
acc_necklace_party_lei_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Party Lei",474
acc_necklace_gold_chain_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Gold Chain",476
acc_necklace_silver_chain_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Silver Chain",467
acc_necklace_rainbow_chain_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Rainbow Chain",459
acc_necklace_tooth_cute_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Tooth Cute",474
acc_necklace_key_charm_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Key Charm",460
acc_necklace_locket_blank_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Locket Blank",474
acc_necklace_camera_charm_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Camera Charm",467
acc_necklace_mic_charm_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Mic Charm",460
acc_necklace_ticket_charm_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Ticket Charm",470
acc_necklace_coin_charm_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Coin Charm",475
acc_necklace_gem_teal_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Gem Teal",466
acc_necklace_gem_pink_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Gem Pink",465
acc_necklace_gem_lime_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Gem Lime",465
acc_necklace_gem_indigo_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Gem Indigo",468
acc_necklace_amulet_sun_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Amulet Sun",469
acc_necklace_amulet_moon_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Amulet Moon",470
acc_necklace_amulet_star_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Amulet Star",467
acc_necklace_amulet_leaf_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Amulet Leaf",458
acc_necklace_amulet_shell_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Amulet Shell",466
acc_necklace_amulet_flame_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Amulet Flame",479
acc_necklace_amulet_wave_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Amulet Wave",458
acc_necklace_amulet_bolt_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Amulet Bolt",473
acc_necklace_collar_spikes_soft_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Collar Spikes Soft",474
acc_necklace_collar_bow_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Collar Bow",465
acc_necklace_collar_bells_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Collar Bells",468
acc_necklace_collar_tag_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Collar Tag",471
acc_necklace_scarf_loop_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Scarf Loop",472
acc_necklace_bandana_neck_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Bandana Neck",469
acc_necklace_choker_heart_01,acc_necklaces,1,accessory,necklace,0.12,,accessories,"Choker Heart",459
acc_necklace_choker_star_01,acc_necklaces,1,accessory,necklace,0.12,,accessories,"Choker Star",460
acc_necklace_choker_pearl_01,acc_necklaces,1,accessory,necklace,0.12,,accessories,"Choker Pearl",467
acc_necklace_choker_velvet_01,acc_necklaces,1,accessory,necklace,0.12,,accessories,"Choker Velvet",473
acc_necklace_pendant_egg_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Egg",470
acc_necklace_pendant_mushroom_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Mushroom",468
acc_necklace_pendant_crystal_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Crystal",468
acc_necklace_pendant_orb_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Orb",473
acc_necklace_pendant_target_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Target",466
acc_necklace_pendant_blaster_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Blaster",479
acc_necklace_pendant_cone_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Cone",467
acc_necklace_pendant_flag_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Flag",471
acc_necklace_pendant_trophy_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Pendant Trophy",464
acc_necklace_pendant_medal_alt_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Pendant Medal Alt",473
acc_necklace_pendant_crown_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Crown",469
acc_necklace_pendant_cake_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Cake",465
acc_necklace_pendant_donut_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Donut",465
acc_necklace_pendant_cookie_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Cookie",467
acc_necklace_pendant_lolli_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Pendant Lolli",463
acc_necklace_pendant_ice_01,acc_necklaces,1,accessory,necklace,0.18,,accessories,"Pendant Ice",467
acc_necklace_pendant_popcorn_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Popcorn",466
acc_necklace_pendant_balloon_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Balloon",460
acc_necklace_pendant_gift_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Gift",465
acc_necklace_pendant_letter_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Letter",472
acc_necklace_pendant_heart_lock_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Heart Lock",468
acc_necklace_pendant_music_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Music",468
acc_necklace_pendant_game_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Game",465
acc_necklace_pendant_dice_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Dice",474
acc_necklace_pendant_clover_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Clover",471
acc_necklace_pendant_horseshoe_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Horseshoe",464
acc_necklace_pendant_anchor_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Anchor",465
acc_necklace_pendant_compass_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Compass",471
acc_necklace_pendant_planet_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Planet",471
acc_necklace_pendant_rocket_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Rocket",469
acc_necklace_pendant_alien_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Alien",470
acc_necklace_pendant_ghost_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Ghost",466
acc_necklace_pendant_pumpkin_01,acc_necklaces,1,accessory,necklace,0.14,,accessories,"Pendant Pumpkin",469
acc_necklace_pendant_snowman_01,acc_necklaces,1,accessory,necklace,0.16,,accessories,"Pendant Snowman",472
